firstName,lastName,movieTitle,releaseYear
Walt,Disney,Paul Bunyan,1958
John,Hubley,Moonbird,1959
John,W. Burton,Mexicali Shmoes,1959
Walt,Disney,Noah's Ark,1959
Ernest,Pintoff,The Violinist,1959
William,L. Snyder,Munro,1960
Walt,Disney,Goliath II,1960
Warner,Bros.,High Note,1960
Zagreb,Film,Ersatz,1961
Walt,Disney,Aquamania,1961
Chuck,Jones,Beep Prepared,1961
Friz,Freleng,The Pied Piper of Guadalupe,1961
Faith,Hubley,The Hole,1962
John,Hubley,The Hole,1962
Jules,Engel,Icarus Montgolfier Wright,1962
Warner,Bros.,Now Hear This,1963
William,L. Snyder,Self Defense—For Cowards,1962
Walt,Disney,A Symposium on Popular Songs,1962
Ernest,Pintoff,The Critic,1963
John,Halas,Automania 2000,1963
Dušan,Vukotić,The Game (Igra),1963
Tom,Daly,My Financial Career,1962
Colin,Low,My Financial Career,1962
Carmen,D'Avino,Pianissimo,1963
David,H. DePatie,The Pink Phink,1964
Friz,Freleng,The Pink Phink,1964
National,Film Board of Canada,Christmas Cracker,1963
William,L. Snyder,Here's Nudnik,1964
Chuck,Jones,The Dot and the Line,1965
Eli,Noyes,Clay or The Origin of Species,1965
Emanuele,Luzzati,The Thieving Magpie,1965
Faith,Hubley,A Herb Alpert and the Tijuana Brass Double Feature,1966
John,Hubley,A Herb Alpert and the Tijuana Brass Double Feature,1966
Wolf,Koenig,The Drag,1966
Robert,Verrall,The Drag,1966
David,H. DePatie,The Pink Blueprint,1966
Friz,Freleng,The Pink Blueprint,1966
Fred,Wolf,The Box,1967
Robert,Verrall,What on Earth!,1966
Wolf,Koenig,What on Earth!,1966
Walt,Disney,Winnie the Pooh and the Blustery Day,1968
Wolf,Koenig,The House That Jack Built,1967
Jimmy,Murakami,The Magic Pear Tree,1968
Faith,Hubley,Windy Day,1968
John,Hubley,Windy Day,1968
Ward,Kimball,It's Tough to Be a Bird,1969
Faith,Hubley,Of Men and Demons,1969
John,Hubley,Of Men and Demons,1969
Ryan,Larkin,Walking,1968
Dale,Case,The Further Adventures of Uncle Sam,1970
Ted,Petok,The Crunch Bird,1971
Michael,Mills,Evolution,1971
Gerald,Potterton,The Selfish Giant,1972
Richard,Williams,A Christmas Carol,1971
Bob,Godfrey,Kama Sutra Rides Again,1972
Nedeljko,Dragić,Tup Tup,1972
Frank,Mouris,Frank Film,1973
Emanuele,Luzzati,Pulcinella,1973
Bob,Gardiner,Closed Mondays,1974
Will,Vinton,Closed Mondays,1974
Robert,Verrall,The Family That Dwelt Apart,1973
Peter,Foldes,Hunger,1974
René,Jodoin,Hunger,1974
Faith,Hubley,Voyage to Next,1974
John,Hubley,Voyage to Next,1974
Wolfgang,Reitherman,Winnie the Pooh and Tigger Too,1974
Bob,Godfrey,Great,1975
Robert,Swarthe,Kick Me,1975
René,Jodoin,Monsieur Pointu,1975
Bernard,Longpré,Monsieur Pointu,1975
Marcell,Jankovics,Sisyphus,1974
Suzanne,Baker,Leisure,1976
Caroline,Leaf,The Street,1976
Co,Hoedeman,The Sand Castle,1977
Ishu,Patel,The Bead Game,1977
Faith,Hubley,A Doonesbury Special,1977
John,Hubley,A Doonesbury Special,1977
Garry,Trudeau,A Doonesbury Special,1977
Robert,Grossman,Jimmy the C,1977
Eunice,Macaulay,Special Delivery,1978
John,Weldon,Special Delivery,1978
Will,Vinton,Rip Van Winkle,1978
Derek,Lamb,Every Child,1979
Bob,Godfrey,Dream Doll,1979
Zlatko,Grgić,Dream Doll,1979
Paul,Fierlinger,It's So Nice to Have a Wolf Around the House,1979
Ferenc,Rofusz,The Fly,1980
Frédéric,Back,All Nothing,1978
Michael,Mills,History of the World in Three Minutes Flat,1980
Frédéric,Back,Crac,1981
Will,Vinton,The Creation,1981
Janet,Perlman,The Tender Tale of Cinderella Penguin,1981
Zbigniew,Rybczyński,Tango,1982
Will,Vinton,The Great Cognito,1982
John,Coates,The Snowman,1982
Dianne,Jackson,The Snowman,1982
Burny,Mattinson,Mickey's Christmas Carol,1983
Jon,Minnis,Charade,1984
Morton,Schindel,Doctor DeSoto,1984
Michael,Sporn,Doctor DeSoto,1984
Ishu,Patel,Paradise,1984
Cilia,van Dijk,Anna & Bella,1984
Richard,Condie,The Big Snit,1985
Michael,Scott,The Big Snit,1985
Alison,Snowden,Second Class Mail,1985
John,Lasseter,Luxo Jr.,1986
Bill,Reeves,Luxo Jr.,1986
Frédéric,Back,The Man Who Planted Trees,1987
Eunice,Macaulay,George and Rosemary,1987
Bill,Plympton,Your Face,1987
John,Lasseter,Tin Toy,1988
Bill,Reeves,Tin Toy,1988
Cordell,Barker,The Cat Came Back,1988
Bill,Kroyer,Technological Threat,1988
Wolfgang,Lauenstein,Balance,1989
Christoph,Lauenstein,Balance,1989
Aleksandr,Petrov,The Cow,1989
Mark,Baker,The Hill Farm,1989
Nick,Park,Creature Comforts,1989
Bruno,Bozzetto,Grasshoppers,1990
Christopher,Hinton,Blackfly,1991
Wendy,Tilby,Strings,1991
Joan,C. Gratz,Mona Lisa Descending a Staircase,1992
Peter,Lord,Adam,1992
Michaela,Pavlátová,"Reci, Reci, Reci...",1992
Paul,Berry,The Sandman,1991
Barry,Purves,Screen Play,1992
Nick,Park,The Wrong Trousers,1993
Frédéric,Back,The Mighty River,1993
Bob,Godfrey,Small Talk,1993
Mark,Baker,The Village,1993
David,Fine,Bob's Birthday,1993
Alison,Snowden,Bob's Birthday,1993
David,Stoten,The Big Story,1994
Tim,Watts,The Big Story,1994
Michaël,Dudok de Wit,The Monk and the Fish,1994
Erica,Russell,Triangle,1994
Nick,Park,A Close Shave,1995
John,R. Dilworth,The Chicken from Outer Space,1996
Chris,Landreth,The End,1995
Chris,Bailey,Runaway Brain,1995
Thomas,Stellmach,Quest,1996
Richard,Condie,La Salla,1996
Peter,Lord,Wat's Pig,1996
Jan,Pinkava,Geri's Game,1997
Joanna,Quinn,Famous Fred,1996
Aleksandr,Petrov,The Mermaid,1997
Sylvain,Chomet,The Old Lady and the Pigeons,1997
Chris,Wedge,Bunny,1998
Jonathan,Myerson,The Canterbury Tales,1998
Mark,Baker,Jolly Roger,1998
Mark,Osborne,More,1998
Karsten,Kiilerich,When Life Departs,1997
Aleksandr,Petrov,The Old Man and the Sea,1999
Paul,Driessen,3 Misses,1999
Torill,Kove,My Grandmother Ironed the King's Shirts,1999
Wendy,Tilby and Amanda Forbis,When the Day Breaks,1999
Michaël,Dudok de Wit,Father and Daughter,2000
Don,Hertzfeldt,Rejected,2000
Ralph,Eggleston,For the Birds,2000
Ruairí,Robinson,Fifty Percent Grey,2001
Cordell,Barker,Strange Invaders,2002
Tomek,Baginski,The Cathedral,2002
Pete,Docter,Mike's New Car,2002
Kōji,Yamamura,Mt. Head,2002
Adam,Elliot,Harvie Krumpet,2003
Bud,Luckey,Boundin',2003
Roy,E. Disney,Destino,2003
Dominique,Monféry,Destino,2003
Carlos,Saldanha,Gone Nutty,2002
Chris,Hinton,Nibbles,2003
Chris,Landreth,Ryan,2004
Jeff,Fowler,Gopher Broke,2004
Tim,Miller,Gopher Broke,2004
Bill,Plympton,Guard Dog,2004
Mike,Gabriel,Lorenzo,2004
John,Canemaker,The Moon and the Son: An Imagined Conversation,2005
Shane,Acker,9,2005
Mark,Andrews,One Man Band,2005
Torill,Kove,The Danish Poet,2006
Gary,Rydstrom,Lifted,2006
Roger,Allers,The Little Matchgirl,2006
Don,Hahn,The Little Matchgirl,2006
Géza,M. Tóth,Maestro,2006
Chris,Renaud,No Time for Nuts,2006
Mike,Thurmeier,No Time for Nuts,2006
Suzie,Templeton,Peter & the Wolf,2006
Hugh,Welchman,Peter & the Wolf,2006
Chris,Lavis,Madame Tutli-Putli,2007
Maciek,Szczerbowski,Madame Tutli-Putli,2007
Aleksandr,Petrov,My Love,2006
Kunio,Katō,La Maison en Petits Cubes,2008
Konstantin,Bronzit,Lavatory – Lovestory,2007
Emud,Mokhberi,Oktapodi,2007
Doug,Sweetland,Presto,2008
Darragh,O'Connell,Granny O'Grimm's Sleeping Beauty,2008
Nicky,Phelan,Granny O'Grimm's Sleeping Beauty,2008
Nick,Park,A Matter of Loaf and Death,2008
Shaun,Tan,The Lost Thing,2010
Teddy,Newton,Day & Night,2010
Max,Lang,The Gruffalo,2009
Geefwee,Boedoe,Let's Pollute,2009
William,Joyce,The Fantastic Flying Books of Mr. Morris Lessmore,2011
Brandon,Oldenburg,The Fantastic Flying Books of Mr. Morris Lessmore,2011
Enrico,Casarosa,La Luna,2011
Sue,Goffe,A Morning Stroll,2011
Grant,Orchard,A Morning Stroll,2011
Patrick,Doyon,Sunday,2011
Amanda,Forbis & Wendy Tilby,Wild Life,2011
John,Kahrs,Paperman,2012
Adam,Pesapane,Fresh Guacamole,2012
Fodhla,Cronin O'Reilly,Head Over Heels,2012
Timothy,Reckart,Head Over Heels,2012
David,Silverman,The Longest Daycare,2012
Laurent,Witz,Mr Hublot,2013
Alexandre,Espigares,Mr Hublot,2013
Daniel,Sousa,Feral,2012
Dan,Golden,Feral,2012
Lauren,MacMullan,Get a Horse!,2013
Dorothy,McKim,Get a Horse!,2013
Shuhei,Morita,Possessions,2013
Max,Lang,Room on the Broom,2012
Jan,Lachauer,Room on the Broom,2012
Patrick,Osborne,Feast,2014
Kristina,Reed,Feast,2014
Dice,Tsutsumi,The Dam Keeper,2014
Torill,Kove,Me and My Moulton,2014
Pato,Escala Pierart,Bear Story,2014
Gabriel,Osorio Vargas,Bear Story,2014
Imogen,Sutton,Prologue,2015
Richard,Williams,Prologue,2015
Sanjay,Patel,Sanjay's Super Team,2015
Nicole,Paradis Grindle,Sanjay's Super Team,2015
Konstantin,Bronzit,We Can't Live Without Cosmos,2015
Don,Hertzfeldt,World of Tomorrow,2015
Alan,Barillaro,Piper,2016
Marc,Sondheimer,Piper,2016
Theodore,Ushev,Blind Vaysha,2016
Andrew,Coats,Borrowed Time,2015
Lou,Hamou-Lhadj,Borrowed Time,2015
Cara,Speller,Pear Cider and Cigarettes,2016
Robert,Valley,Pear Cider and Cigarettes,2016
Patrick,Osborne,Pearl,2016
Glen,Keane,Dear Basketball,2017
Kobe,Bryant,Dear Basketball,2017
Victor,Caire,Garden Party,2017
Gabriel,Grapperon,Garden Party,2017
Dave,Mullins,Lou,2017
Dana,Murray,Lou,2017
Ru,Kuwahata,Negative Space,2017
Max,Porter,Negative Space,2017
Jakob,Schuh,Revolting Rhymes,2016
Jan,Lachauer,Revolting Rhymes,2016
Domee,Shi,Bao,2018
David,Fine,Animal Behaviour,2018
Alison,Snowden,Animal Behaviour,2018
Andrew,Chesworth,One Small Step,2018
Trevor,Jimenez,Weekends,2017
Matthew,Cherry,Hair Love,2019
Karen,Rupert Toliver,Hair Love,2019
Daria,Kashcheeva,Daughter,2019
Rosana,Sullivan,Kitbull,2019
Siqi,Song,Sister,2018
Michael,Govier,If Anything Happens I Love You,2020
Will,McCormack,If Anything Happens I Love You,2020
Madeline,Sharafian,Burrow,2020
Erick,Oh,Opera,2020
Alberto,Mielgo,The Windshield Wiper,2021
Joanna,Quinn,Affairs of the Art,2021
Charlie,Mackesy,"The Boy, the Mole, the Fox and the Horse",2022
Matthew,Freud,"The Boy, the Mole, the Fox and the Horse",2022
Amanda,Forbis & Wendy Tilby,The Flying Sailor,2022
João,Gonzalez,Ice Merchants,2022
Sara,Gunnarsdóttir,My Year of Dicks,2022
Pamela,Ribon,My Year of Dicks,2022
Lachlan,Pendragon,An Ostrich Told Me the World Is Fake and I Think I Believe It,2021
Dave,Mullins,War Is Over! Inspired by the Music of John & Yoko,2023
Brad,Booker,War Is Over! Inspired by the Music of John & Yoko,2023
Tal,Kantor,Letter to a Pig,2022
Amit,R. Gicelter,Letter to a Pig,2022
Jared,Hess and Jerusha Hess,Ninety-Five Senses,2023
Stéphanie,Clément,Pachyderme,2022
Daisuke,Nishio,Magic Candies,2024
Nina,Gantz,Wander to Wonder,2023
Loïc,Espuche,Yuck!,2024
Charles,Rosher,Sunrise: A Song of Two Humans,1927
Karl,Struss,Sunrise: A Song of Two Humans,1927
George,Barnes,The Devil Dancer,1927
Clyde,De Vinna,White Shadows in the South Seas,1928
John,F. Seitz,The Divine Lady,1929
Ernest,Palmer,4 Devils,1928
Arthur,Edeson,In Old Arizona,1928
George,Barnes,Our Dancing Daughters,1928
Ernest,Palmer,Street Angel,1928
Joseph,T. Rucker,With Byrd at the South Pole,1930
Willard,Van der Veer,With Byrd at the South Pole,1930
Arthur,Edeson,All Quiet on the Western Front,1930
William,H. Daniels,Anna Christie,1930
Tony,Gaudio,Hell's Angels,1930
Harry,Perry,Hell's Angels,1930
Victor,Milner,The Love Parade,1929
Floyd,Crosby,Tabu: A Story of the South Seas,1931
Edward,Cronjager,Cimarron,1931
Lee,Garmes,Morocco,1930
Charles,Lang,The Right to Love,1930
Barney,McGill,Svengali,1931
Lee,Garmes,Shanghai Express,1932
Ray,June,Arrowsmith,1931
Karl,Struss,Dr. Jekyll and Mr. Hyde,1931
Charles,Lang,A Farewell to Arms,1932
George,Folsey,Reunion in Vienna,1933
Karl,Struss,The Sign of the Cross,1932
Victor,Milner,Cleopatra,1934
Charles,Rosher,The Affairs of Cellini,1934
George,Folsey,Operator 13,1934
Hal,Mohr,A Midsummer Night's Dream,1935
Ray,June,Barbary Coast,1935
Victor,Milner,The Crusades,1935
Gregg,Toland,Les Misérables,1935
Tony,Gaudio,Anthony Adverse,1936
Victor,Milner,The General Died at Dawn,1936
George,Folsey,The Gorgeous Hussy,1936
W.,Howard Greene,The Garden of Allah,1936
Harold,Rosson,The Garden of Allah,1936
Karl,Freund,The Good Earth,1937
Gregg,Toland,Dead End,1937
Joseph,Valentine,Wings over Honolulu,1937
W.,Howard Greene,A Star Is Born,1937
Joseph,Ruttenberg,The Great Waltz,1938
James,Wong Howe,Algiers,1938
Ernest,Miller,Army Girl,1938
Harry,J. Wild,Army Girl,1938
Victor,Milner,The Buccaneer,1938
Ernest,Haller,Jezebel,1938
Joseph,Valentine,Mad About Music,1938
Norbert,Brodine,Merrily We Live,1938
J.,Peverell Marley,Suez,1938
Robert,De Grasse,Vivacious Lady,1938
Joseph,Walker,You Can't Take It with You,1938
Leon,Shamroy,The Young in Heart,1938
Oliver,T. Marsh,Sweethearts,1938
Allen,Davey,Sweethearts,1938
Gregg,Toland,Wuthering Heights,1939
Bert,Glennon,Stagecoach,1939
Ernest,Haller,Gone with the Wind,1939
Ray,Rennahan,Gone with the Wind,1939
Sol,Polito,The Private Lives of Elizabeth and Essex,1939
W.,Howard Greene,The Private Lives of Elizabeth and Essex,1939
George,Barnes,Rebecca,1940
James,Wong Howe,Abe Lincoln in Illinois,1940
Ernest,Haller,"All This, and Heaven Too",1940
Charles,Lang,"Arise, My Love",1940
Harold,Rosson,Boom Town,1940
Rudolph,Maté,Foreign Correspondent,1940
Tony,Gaudio,The Letter,1940
Gregg,Toland,The Long Voyage Home,1940
Joseph,Valentine,Spring Parade,1940
Joseph,Ruttenberg,Waterloo Bridge,1940
Georges,Périnal,The Thief of Bagdad,1940
Oliver,T. Marsh,Bitter Sweet,1940
Allen,M. Davey,Bitter Sweet,1940
Arthur,C. Miller,The Blue Bird,1940
Ray,Rennahan,The Blue Bird,1940
Leon,Shamroy,Down Argentine Way,1940
Ray,Rennahan,Down Argentine Way,1940
Victor,Milner,North West Mounted Police,1940
W.,Howard Greene,North West Mounted Police,1940
Sidney,Wagner,Northwest Passage,1940
William,V. Skall,Northwest Passage,1940
Arthur,C. Miller,How Green Was My Valley,1941
Karl,Freund,The Chocolate Soldier,1941
Gregg,Toland,Citizen Kane,1941
Joseph,Ruttenberg,Dr. Jekyll and Mr. Hyde,1941
Joseph,Walker,Here Comes Mr. Jordan,1941
Leo,Tover,Hold Back the Dawn,1941
Sol,Polito,Sergeant York,1941
Edward,Cronjager,Sun Valley Serenade,1941
Charles,Lang,Sundown,1941
Rudolph,Maté,That Hamilton Woman,1941
Ernest,Palmer,Blood and Sand,1941
Ray,Rennahan,Blood and Sand,1941
Wilfred,M. Cline,Aloma of the South Seas,1941
Karl,Struss,Aloma of the South Seas,1941
William,E. Snyder,Aloma of the South Seas,1941
William,V. Skall,Billy the Kid,1941
Leonard,Smith,Billy the Kid,1941
Karl,Freund,Blossoms in the Dust,1941
W.,Howard Greene,Blossoms in the Dust,1941
Bert,Glennon,Dive Bomber,1941
Harry,Hallenberger,Louisiana Purchase,1941
Ray,Rennahan,Louisiana Purchase,1941
Joseph,Ruttenberg,Mrs. Miniver,1942
James,Wong Howe,Kings Row,1942
Stanley,Cortez,The Magnificent Ambersons,1942
Charles,G. Clarke,Moontide,1942
Edward,Cronjager,The Pied Piper,1942
Rudolph,Maté,The Pride of the Yankees,1942
John,J. Mescall,"Take a Letter, Darling",1942
Ted,Tetzlaff,The Talk of the Town,1942
Leon,Shamroy,Ten Gentlemen from West Point,1942
Arthur,C. Miller,This Above All,1942
Leon,Shamroy,The Black Swan,1942
Milton,Krasner,Arabian Nights,1942
William,V. Skall,Arabian Nights,1942
W.,Howard Greene,Arabian Nights,1942
Sol,Polito,Captains of the Clouds,1942
W.,Howard Greene,Jungle Book,1942
Victor,Milner,Reap the Wild Wind,1942
William,V. Skall,Reap the Wild Wind,1942
Edward,Cronjager,To the Shores of Tripoli,1942
William,V. Skall,To the Shores of Tripoli,1942
Arthur,C. Miller,The Song of Bernadette,1943
James,Wong Howe,Air Force,1943
Elmer,Dyer,Air Force,1943
Charles,Marshall,Air Force,1943
Arthur,Edeson,Casablanca,1942
Tony,Gaudio,Corvette K-225,1943
John,F. Seitz,Five Graves to Cairo,1943
Harry,Stradling,The Human Comedy,1943
Joseph,Ruttenberg,Madame Curie,1943
James,Wong Howe,The North Star,1943
Rudolph,Maté,Sahara,1943
Charles,Lang,So Proudly We Hail!,1943
Hal,Mohr,Phantom of the Opera,1943
W.,Howard Greene,Phantom of the Opera,1943
Ray,Rennahan,For Whom the Bell Tolls,1943
Edward,Cronjager,Heaven Can Wait,1943
Charles,G. Clarke,"Hello, Frisco, Hello",1943
Allen,M. Davey,"Hello, Frisco, Hello",1943
Leonard,Smith,Lassie Come Home,1943
George,Folsey,Thousands Cheer,1943
Joseph,LaShelle,Laura,1944
John,F. Seitz,Double Indemnity,1944
Sidney,Wagner,Dragon Seed,1944
Joseph,Ruttenberg,Gaslight,1944
Lionel,Lindon,Going My Way,1944
Glen,MacWilliams,Lifeboat,1944
Stanley,Cortez,Since You Went Away,1944
Lee,Garmes,Since You Went Away,1944
Robert,Surtees,Thirty Seconds Over Tokyo,1944
Harold,Rosson,Thirty Seconds Over Tokyo,1944
Charles,Lang,The Uninvited,1944
George,Folsey,The White Cliffs of Dover,1944
Leon,Shamroy,Wilson,1944
Rudolph,Maté,Cover Girl,1944
Allen,M. Davey,Cover Girl,1944
Edward,Cronjager,Home in Indiana,1944
Charles,Rosher,Kismet,1944
Ray,Rennahan,Lady in the Dark,1944
George,Folsey,Meet Me in St. Louis,1944
Harry,Stradling,The Picture of Dorian Gray,1945
Arthur,C. Miller,The Keys of the Kingdom,1944
John,F. Seitz,The Lost Weekend,1945
Ernest,Haller,Mildred Pierce,1945
George,Barnes,Spellbound,1945
Leon,Shamroy,Leave Her to Heaven,1945
Robert,H. Planck,Anchors Aweigh,1945
Charles,P. Boyle,Anchors Aweigh,1945
Leonard,Smith,National Velvet,1944
Tony,Gaudio,A Song to Remember,1945
Allen,M. Davey,A Song to Remember,1945
George,Barnes,The Spanish Main,1945
Arthur,C. Miller,Anna and the King of Siam,1946
George,Folsey,The Green Years,1946
Charles,Rosher,The Yearling,1946
Leonard,Smith,The Yearling,1946
Arthur,Arling,The Yearling,1946
Joseph,Walker,The Jolson Story,1946
Guy,Green,Great Expectations,1946
George,Folsey,Green Dolphin Street,1947
Charles,Lang,The Ghost and Mrs. Muir,1947
Jack,Cardiff,Black Narcissus,1947
J.,Peverell Marley,Life with Father,1947
William,V. Skall,Life with Father,1947
Harry,Jackson,Mother Wore Tights,1947
William,Daniels,The Naked City,1948
Charles,Lang,A Foreign Affair,1948
Nicholas,Musuraca,I Remember Mama,1948
Ted,McCord,Johnny Belinda,1948
Joseph,August,Portrait of Jennie,1948
Joseph,Valentine,Joan of Arc,1948
William,V. Skall,Joan of Arc,1948
Winton,C. Hoch,Joan of Arc,1948
Charles,G. Clarke,Green Grass of Wyoming,1948
William,E. Snyder,The Loves of Carmen,1948
Robert,H. Planck,The Three Musketeers,1948
Paul,C. Vogel,Battleground,1949
Franz,Planer,Champion,1949
Joseph,LaShelle,Come to the Stable,1949
Leo,Tover,The Heiress,1949
Leon,Shamroy,Prince of Foxes,1949
Winton,C. Hoch,She Wore a Yellow Ribbon,1949
Harry,Stradling,The Barkleys of Broadway,1949
William,E. Snyder,Jolson Sings Again,1949
Robert,H. Planck,Little Women,1949
Charles,Schoenbaum,Little Women,1949
Charles,G. Clarke,Sand,1949
Robert,Krasker,The Third Man,1949
Milton,Krasner,All About Eve,1950
Harold,Rosson,The Asphalt Jungle,1950
Victor,Milner,The Furies,1950
John,F. Seitz,Sunset Boulevard,1950
Robert,Surtees,King Solomon's Mines,1950
Charles,Rosher,Annie Get Your Gun,1950
Ernest,Palmer,Broken Arrow,1950
Ernest,Haller,The Flame and the Arrow,1950
George,Barnes,Samson and Delilah,1949
William,C. Mellor,A Place in the Sun,1951
Franz,Planer,Death of a Salesman,1951
Norbert,Brodine,The Frogmen,1951
Robert,Burks,Strangers on a Train,1951
Harry,Stradling,A Streetcar Named Desire,1951
Alfred,Gilks,An American in Paris,1951
John,Alton,An American in Paris,1951
Leon,Shamroy,David and Bathsheba,1951
Robert,Surtees,Quo Vadis,1951
William,V. Skall,Quo Vadis,1951
Charles,Rosher,Show Boat,1951
John,F. Seitz,When Worlds Collide,1951
W.,Howard Greene,When Worlds Collide,1951
Robert,Surtees,The Bad and the Beautiful,1952
Russell,Harlan,The Big Sky,1952
Joseph,LaShelle,My Cousin Rachel,1952
Virgil,Miller,Navajo,1952
Charles,Lang,Sudden Fear,1952
Winton,C. Hoch,The Quiet Man,1952
Archie,Stout,The Quiet Man,1952
Harry,Stradling,Hans Christian Andersen,1952
Freddie,Young,Ivanhoe,1952
George,Folsey,Million Dollar Mermaid,1952
Leon,Shamroy,The Snows of Kilimanjaro,1952
Burnett,Guffey,From Here to Eternity,1953
Hal,Mohr,The Four Poster,1952
Joseph,Ruttenberg,Julius Caesar,1953
Joseph,C. Brun,Martin Luther,1953
Franz,Planer,Roman Holiday,1953
Henri,Alekan,Roman Holiday,1953
Loyal,Griggs,Shane,1953
George,Folsey,All the Brothers Were Valiant,1953
Edward,Cronjager,Beneath the 12-Mile Reef,1953
Robert,H. Planck,Lili,1953
Leon,Shamroy,The Robe,1953
Boris,Kaufman,On the Waterfront,1954
John,F. Warren,The Country Girl,1954
George,Folsey,Executive Suite,1954
John,F. Seitz,Rogue Cop,1954
Charles,Lang,Sabrina,1954
Milton,Krasner,Three Coins in the Fountain,1954
Leon,Shamroy,The Egyptian,1954
Robert,Burks,Rear Window,1954
George,Folsey,Seven Brides for Seven Brothers,1954
William,V. Skall,The Silver Chalice,1954
James,Wong Howe,The Rose Tattoo,1955
Russell,Harlan,Blackboard Jungle,1955
Arthur,Arling,I'll Cry Tomorrow,1955
Joseph,LaShelle,Marty,1955
Charles,Lang,Queen Bee,1955
Robert,Burks,To Catch a Thief,1955
Harry,Stradling,Guys and Dolls,1955
Leon,Shamroy,Love Is a Many-Splendored Thing,1955
Harold,Lipstein,A Man Called Peter,1955
Robert,Surtees,Oklahoma!,1955
Joseph,Ruttenberg,Somebody Up There Likes Me,1956
Boris,Kaufman,Baby Doll,1956
Harold,Rosson,The Bad Seed,1956
Burnett,Guffey,The Harder They Fall,1956
Walter,Strenge,Stagecoach to Fury,1956
Lionel,Lindon,Around the World in 80 Days,1956
Harry,Stradling,The Eddy Duchin Story,1956
Leon,Shamroy,The King and I,1956
Loyal,Griggs,The Ten Commandments,1956
Jack,Cardiff,War and Peace,1956
Jack,Hildyard,The Bridge on the River Kwai,1957
Milton,Krasner,An Affair to Remember,1957
Ray,June,Funny Face,1957
William,C. Mellor,Peyton Place,1957
Ellsworth,Fredricks,Sayonara,1957
Sam,Leavitt,The Defiant Ones,1958
Daniel,L. Fapp,Desire Under the Elms,1958
Lionel,Lindon,I Want to Live!,1958
Charles,Lang,Separate Tables,1958
Joseph,MacDonald,The Young Lions,1958
Joseph,Ruttenberg,Gigi,1958
Harry,Stradling,Auntie Mame,1958
William,Daniels,Cat on a Hot Tin Roof,1958
James,Wong Howe,The Old Man and the Sea,1958
Leon,Shamroy,South Pacific,1958
William,C. Mellor,The Diary of Anne Frank,1959
Sam,Leavitt,Anatomy of a Murder,1959
Joseph,LaShelle,Career,1959
Charles,Lang,Some Like It Hot,1959
Harry,Stradling,The Young Philadelphians,1959
Robert,Surtees,Ben-Hur,1959
Lee,Garmes,The Big Fisherman,1959
Daniel,L. Fapp,The Five Pennies,1959
Franz,Planer,The Nun's Story,1959
Leon,Shamroy,Porgy and Bess,1959
Freddie,Francis,Sons and Lovers,1960
Joseph,LaShelle,The Apartment,1960
Charles,Lang,The Facts of Life,1960
Ernest,Laszlo,Inherit the Wind,1960
John,L. Russell,Psycho,1960
Russell,Metty,Spartacus,1960
William,H. Clothier,The Alamo,1960
Joseph,Ruttenberg,BUtterfield 8,1960
Sam,Leavitt,Exodus,1960
Joseph,MacDonald,Pepe,1960
Eugen,Schüfftan,The Hustler,1961
Edward,Colman,The Absent-Minded Professor,1961
Franz,Planer,The Children's Hour,1961
Ernest,Laszlo,Judgment at Nuremberg,1961
Daniel,L. Fapp,"One, Two, Three",1961
Daniel,L. Fapp,West Side Story,1961
Jack,Cardiff,Fanny,1961
Russell,Metty,Flower Drum Song,1961
Harry,Stradling,A Majority of One,1961
Charles,Lang,One-Eyed Jacks,1961
Jean,Bourgoin,The Longest Day,1962
Walter,Wottitz,The Longest Day,1962
Burnett,Guffey,Birdman of Alcatraz,1962
Russell,Harlan,To Kill a Mockingbird,1962
Ted,D. McCord,Two for the Seesaw,1962
Ernest,Haller,What Ever Happened to Baby Jane?,1962
Freddie,Young,Lawrence of Arabia,1962
Harry,Stradling,Gypsy,1962
Russell,Harlan,Hatari!,1962
Robert,Surtees,Mutiny on the Bounty,1962
Paul,C. Vogel,The Wonderful World of the Brothers Grimm,1962
James,Wong Howe,Hud,1963
George,Folsey,The Balcony,1963
Lucien,Ballard,The Caretakers,1963
Ernest,Haller,Lilies of the Field,1963
Milton,Krasner,Love with the Proper Stranger,1963
Leon,Shamroy,Cleopatra,1963
Leon,Shamroy,The Cardinal,1963
William,Daniels,How the West Was Won,1962
Milton,Krasner,How the West Was Won,1962
Charles,Lang,How the West Was Won,1962
Joseph,LaShelle,How the West Was Won,1962
Joseph,LaShelle,Irma la Douce,1963
Ernest,Laszlo,"It's a Mad, Mad, Mad, Mad World",1963
Walter,Lassally,Zorba the Greek,1964
Philip,H. Lathrop,The Americanization of Emily,1964
Milton,Krasner,Fate Is the Hunter,1964
Joseph,Biroc,"Hush...Hush, Sweet Charlotte",1964
Gabriel,Figueroa,The Night of the Iguana,1964
Harry,Stradling,My Fair Lady,1964
Geoffrey,Unsworth,Becket,1964
William,H. Clothier,Cheyenne Autumn,1964
Edward,Colman,Mary Poppins,1964
Daniel,L. Fapp,The Unsinkable Molly Brown,1964
Ernest,Laszlo,Ship of Fools,1965
Loyal,Griggs,In Harm's Way,1965
Burnett,Guffey,King Rat,1965
Conrad,L. Hall,Morituri,1965
Robert,Burks,A Patch of Blue,1965
Freddie,Young,Doctor Zhivago,1965
Leon,Shamroy,The Agony and the Ecstasy,1965
Russell,Harlan,The Great Race,1965
