firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Wim,Wenders,The Salt of the Earth,2014,Best Documentary Feature Film,87th,no
Juliano,Ribeiro Salgado,The Salt of the Earth,2014,Best Documentary Feature Film,87th,no
David,Rosier,The Salt of the Earth,2014,Best Documentary Feature Film,87th,no
Orlando,von Einsiedel,Virunga,2014,Best Documentary Feature Film,87th,no
Joanna,Natasegara,Virunga,2014,Best Documentary Feature Film,87th,no
Asif,Kapadia,Amy,2015,Best Documentary Feature Film,88th,yes
James,Gay-Rees,Amy,2015,Best Documentary Feature Film,88th,yes
Matthew,Heineman,Cartel Land,2015,Best Documentary Feature Film,88th,no
Tom,Yellin,Cartel Land,2015,Best Documentary Feature Film,88th,no
Joshua,Oppenheimer,The Look of Silence,2015,Best Documentary Feature Film,88th,no
Signe,Byrge Sørensen,The Look of Silence,2015,Best Documentary Feature Film,88th,no
Liz,Garbus,"What Happened, Miss Simone?",2015,Best Documentary Feature Film,88th,no
Amy,Hobby,"What Happened, Miss Simone?",2015,Best Documentary Feature Film,88th,no
Justin,Wilkes,"What Happened, Miss Simone?",2015,Best Documentary Feature Film,88th,no
Evgeny,Afineevsky,Winter on Fire: Ukraine's Fight for Freedom,2015,Best Documentary Feature Film,88th,no
Den,Tolmor,Winter on Fire: Ukraine's Fight for Freedom,2015,Best Documentary Feature Film,88th,no
Ezra,Edelman,O.J.: Made in America,2016,Best Documentary Feature Film,89th,yes
Caroline,Waterlow,O.J.: Made in America,2016,Best Documentary Feature Film,89th,yes
Gianfranco,Rosi,Fire at Sea,2016,Best Documentary Feature Film,89th,no
Donatella,Palermo,Fire at Sea,2016,Best Documentary Feature Film,89th,no
Raoul,Peck,I Am Not Your Negro,2016,Best Documentary Feature Film,89th,no
Rémi,Grellety,I Am Not Your Negro,2016,Best Documentary Feature Film,89th,no
Hébert,Peck,I Am Not Your Negro,2016,Best Documentary Feature Film,89th,no
Roger,Ross Williams,"Life, Animated",2016,Best Documentary Feature Film,89th,no
Julie,Goldman,"Life, Animated",2016,Best Documentary Feature Film,89th,no
Ava,DuVernay,13th,2016,Best Documentary Feature Film,89th,no
Spencer,Averick,13th,2016,Best Documentary Feature Film,89th,no
Howard,Barish,13th,2016,Best Documentary Feature Film,89th,no
Bryan,Fogel,Icarus,2017,Best Documentary Feature Film,90th,yes
Dan,Cogan,Icarus,2017,Best Documentary Feature Film,90th,yes
Steve,James,Abacus: Small Enough to Jail,2017,Best Documentary Feature Film,90th,no
Mark,Mitten,Abacus: Small Enough to Jail,2017,Best Documentary Feature Film,90th,no
Julie,Goldman,Abacus: Small Enough to Jail,2017,Best Documentary Feature Film,90th,no
Agnès,Varda,Faces Places,2017,Best Documentary Feature Film,90th,no
Rosalie,Varda,Faces Places,2017,Best Documentary Feature Film,90th,no
Feras,Fayyad,Last Men in Aleppo,2017,Best Documentary Feature Film,90th,no
Kareem,Abeed,Last Men in Aleppo,2017,Best Documentary Feature Film,90th,no
Søren,Steen Jespersen,Last Men in Aleppo,2017,Best Documentary Feature Film,90th,no
Yance,Ford,Strong Island,2017,Best Documentary Feature Film,90th,no
Joslyn,Barnes,Strong Island,2017,Best Documentary Feature Film,90th,no
Elizabeth,Chai Vasarhelyi,Free Solo,2018,Best Documentary Feature Film,91st,yes
Jimmy,Chin,Free Solo,2018,Best Documentary Feature Film,91st,yes
Shannon,Dill,Free Solo,2018,Best Documentary Feature Film,91st,yes
RaMell,Ross,"Hale County This Morning, This Evening",2018,Best Documentary Feature Film,91st,no
Joslyn,Barnes,"Hale County This Morning, This Evening",2018,Best Documentary Feature Film,91st,no
Bing,Liu,Minding the Gap,2018,Best Documentary Feature Film,91st,no
Diane,Quon,Minding the Gap,2018,Best Documentary Feature Film,91st,no
Talal,Derki,Of Fathers and Sons,2018,Best Documentary Feature Film,91st,no
Ansgar,Frerich,Of Fathers and Sons,2018,Best Documentary Feature Film,91st,no
Eva,Kemme,Of Fathers and Sons,2018,Best Documentary Feature Film,91st,no
Tobias,N. Siebert,Of Fathers and Sons,2018,Best Documentary Feature Film,91st,no
Betsy,West,RBG,2018,Best Documentary Feature Film,91st,no
Julie,Cohen,RBG,2018,Best Documentary Feature Film,91st,no
Steven,Bognar,American Factory,2019,Best Documentary Feature Film,92nd,yes
Julia,Reichert,American Factory,2019,Best Documentary Feature Film,92nd,yes
Feras,Fayyad,The Cave,2019,Best Documentary Feature Film,92nd,no
Kirstine,Barfod,The Cave,2019,Best Documentary Feature Film,92nd,no
Sigrid,Dyekjær,The Cave,2019,Best Documentary Feature Film,92nd,no
Petra,Costa,The Edge of Democracy,2019,Best Documentary Feature Film,92nd,no
Joanna,Natasegara,The Edge of Democracy,2019,Best Documentary Feature Film,92nd,no
Shane,Boris,The Edge of Democracy,2019,Best Documentary Feature Film,92nd,no
Tiago,Pavan,The Edge of Democracy,2019,Best Documentary Feature Film,92nd,no
Waad,al-Kateab,For Sama,2019,Best Documentary Feature Film,92nd,no
Edward,Watts,For Sama,2019,Best Documentary Feature Film,92nd,no
Ljubo,Stefanov,Honeyland,2019,Best Documentary Feature Film,92nd,no
Tamara,Kotevska,Honeyland,2019,Best Documentary Feature Film,92nd,no
Pippa,Ehrlich,My Octopus Teacher,2020,Best Documentary Feature Film,93rd,yes
Craig,Foster,My Octopus Teacher,2020,Best Documentary Feature Film,93rd,yes
Alexander,Nanau,Collective,2020,Best Documentary Feature Film,93rd,no
Bianca,Oana,Collective,2020,Best Documentary Feature Film,93rd,no
Nicole,Newnham,Crip Camp,2020,Best Documentary Feature Film,93rd,no
Jim,LeBrecht,Crip Camp,2020,Best Documentary Feature Film,93rd,no
Maite,Alberdi,The Mole Agent,2020,Best Documentary Feature Film,93rd,no
Marcela,Santibáñez,The Mole Agent,2020,Best Documentary Feature Film,93rd,no
Garrett,Bradley,Time,2020,Best Documentary Feature Film,93rd,no
Lauren,Domino,Time,2020,Best Documentary Feature Film,93rd,no
Joseph,Patel,Summer of Soul,2021,Best Documentary Feature Film,94th,yes
Robert,Fyvolent,Summer of Soul,2021,Best Documentary Feature Film,94th,yes
David,Dinerstein,Summer of Soul,2021,Best Documentary Feature Film,94th,yes
Jessica,Kingdon,Ascension,2021,Best Documentary Feature Film,94th,no
Kira,Simon-Kennedy,Ascension,2021,Best Documentary Feature Film,94th,no
Nathan,Truesdell,Ascension,2021,Best Documentary Feature Film,94th,no
Stanley,Nelson,Attica,2021,Best Documentary Feature Film,94th,no
Traci,A. Curry,Attica,2021,Best Documentary Feature Film,94th,no
Jonas,Poher Rasmussen,Flee,2021,Best Documentary Feature Film,94th,no
Monica,Hellström,Flee,2021,Best Documentary Feature Film,94th,no
Signe,Byrge Sørensen,Flee,2021,Best Documentary Feature Film,94th,no
Rintu,Thomas,Writing with Fire,2021,Best Documentary Feature Film,94th,no
Sushmit,Ghosh,Writing with Fire,2021,Best Documentary Feature Film,94th,no
Daniel,Roher,Navalny,2022,Best Documentary Feature Film,95th,yes
Odessa,Rae,Navalny,2022,Best Documentary Feature Film,95th,yes
Shaunak,Sen,All That Breathes,2022,Best Documentary Feature Film,95th,no
Teddy,Leifer,All That Breathes,2022,Best Documentary Feature Film,95th,no
Laura,Poitras,All the Beauty and the Bloodshed,2022,Best Documentary Feature Film,95th,no
Nan,Goldin,All the Beauty and the Bloodshed,2022,Best Documentary Feature Film,95th,no
Sara,Dosa,Fire of Love,2022,Best Documentary Feature Film,95th,no
Ina,Fichman,Fire of Love,2022,Best Documentary Feature Film,95th,no
Monica,Hellström,A House Made of Splinters,2022,Best Documentary Feature Film,95th,no
Mstyslav,Chernov,20 Days in Mariupol,2023,Best Documentary Feature Film,96th,yes
Michelle,Mizner,20 Days in Mariupol,2023,Best Documentary Feature Film,96th,yes
Raney,Aronson-Rath,20 Days in Mariupol,2023,Best Documentary Feature Film,96th,yes
John,Battsek,Bobi Wine: The People's President,2023,Best Documentary Feature Film,96th,no
Maite,Alberdi,The Eternal Memory,2023,Best Documentary Feature Film,96th,no
Kaouther,Ben Hania,Four Daughters,2023,Best Documentary Feature Film,96th,no
Nisha,Pahuja,To Kill a Tiger,2023,Best Documentary Feature Film,96th,no
Basel,Adra,No Other Land,2024,Best Documentary Feature Film,97th,yes
Yuval,Abraham,No Other Land,2024,Best Documentary Feature Film,97th,yes
Shiori,Itō,Black Box Diaries,2024,Best Documentary Feature Film,97th,no
Brendan,Bellomo,Porcelain War,2024,Best Documentary Feature Film,97th,no
Slava,Leontyev,Porcelain War,2024,Best Documentary Feature Film,97th,no
Johan,Grimonprez,Soundtrack to a Coup d'Etat,2024,Best Documentary Feature Film,97th,no
Julian,Brave NoiseCat,Sugarcane,2024,Best Documentary Feature Film,97th,no
Emily,Kassie,Sugarcane,2024,Best Documentary Feature Film,97th,no
