firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Joan,Allen,The Contender,2000,Best Actress in a Leading Role,73rd,no
Juliette,Binoche,Chocolat,2000,Best Actress in a Leading Role,73rd,no
Ellen,Burstyn,Requiem for a Dream,2000,Best Actress in a Leading Role,73rd,no
Laura,Linney,You Can Count on Me,2000,Best Actress in a Leading Role,73rd,no
Halle,Berry,Monster's Ball,2001,Best Actress in a Leading Role,74th,yes
Judi,Dench,Iris,2001,Best Actress in a Leading Role,74th,no
Nicole,Kidman,Moulin Rouge!,2001,Best Actress in a Leading Role,74th,no
Sissy,Spacek,In the Bedroom,2001,Best Actress in a Leading Role,74th,no
Renée,Zellweger,Bridget Jones's Diary,2001,Best Actress in a Leading Role,74th,no
Nicole,Kidman,The Hours,2002,Best Actress in a Leading Role,75th,yes
Salma,Hayek,Frida,2002,Best Actress in a Leading Role,75th,no
Diane,Lane,Unfaithful,2002,Best Actress in a Leading Role,75th,no
Julianne,Moore,Far from Heaven,2002,Best Actress in a Leading Role,75th,no
Renée,Zellweger,Chicago,2002,Best Actress in a Leading Role,75th,no
Charlize,Theron,Monster,2003,Best Actress in a Leading Role,76th,yes
Keisha,Castle-Hughes,Whale Rider,2003,Best Actress in a Leading Role,76th,no
Diane,Keaton,Something's Gotta Give,2003,Best Actress in a Leading Role,76th,no
Samantha,Morton,In America,2003,Best Actress in a Leading Role,76th,no
Naomi,Watts,21 Grams,2003,Best Actress in a Leading Role,76th,no
Hilary,Swank,Million Dollar Baby,2004,Best Actress in a Leading Role,77th,yes
Annette,Bening,Being Julia,2004,Best Actress in a Leading Role,77th,no
Catalina,Sandino Moreno,Maria Full of Grace,2004,Best Actress in a Leading Role,77th,no
Imelda,Staunton,Vera Drake,2004,Best Actress in a Leading Role,77th,no
Kate,Winslet,Eternal Sunshine of the Spotless Mind,2004,Best Actress in a Leading Role,77th,no
Reese,Witherspoon,Walk the Line,2005,Best Actress in a Leading Role,78th,yes
Judi,Dench,Mrs Henderson Presents,2005,Best Actress in a Leading Role,78th,no
Felicity,Huffman,Transamerica,2005,Best Actress in a Leading Role,78th,no
Keira,Knightley,Pride & Prejudice,2005,Best Actress in a Leading Role,78th,no
Charlize,Theron,North Country,2005,Best Actress in a Leading Role,78th,no
Helen,Mirren,The Queen,2006,Best Actress in a Leading Role,79th,yes
Penélope,Cruz,Volver,2006,Best Actress in a Leading Role,79th,no
Judi,Dench,Notes on a Scandal,2006,Best Actress in a Leading Role,79th,no
Meryl,Streep,The Devil Wears Prada,2006,Best Actress in a Leading Role,79th,no
Kate,Winslet,Little Children,2006,Best Actress in a Leading Role,79th,no
Marion,Cotillard,La Vie en Rose,2007,Best Actress in a Leading Role,80th,yes
Cate,Blanchett,Elizabeth: The Golden Age,2007,Best Actress in a Leading Role,80th,no
Julie,Christie,Away from Her,2007,Best Actress in a Leading Role,80th,no
Laura,Linney,The Savages,2007,Best Actress in a Leading Role,80th,no
Elliot,Page,Juno,2007,Best Actress in a Leading Role,80th,no
Kate,Winslet,The Reader,2008,Best Actress in a Leading Role,81st,yes
Anne,Hathaway,Rachel Getting Married,2008,Best Actress in a Leading Role,81st,no
Angelina,Jolie,Changeling,2008,Best Actress in a Leading Role,81st,no
Melissa,Leo,Frozen River,2008,Best Actress in a Leading Role,81st,no
Meryl,Streep,Doubt,2008,Best Actress in a Leading Role,81st,no
Sandra,Bullock,The Blind Side,2009,Best Actress in a Leading Role,82nd,yes
Helen,Mirren,The Last Station,2009,Best Actress in a Leading Role,82nd,no
Carey,Mulligan,An Education,2009,Best Actress in a Leading Role,82nd,no
Gabourey,Sidibe,Precious,2009,Best Actress in a Leading Role,82nd,no
Meryl,Streep,Julie & Julia,2009,Best Actress in a Leading Role,82nd,no
Natalie,Portman,Black Swan,2010,Best Actress in a Leading Role,83rd,yes
Annette,Bening,The Kids Are All Right,2010,Best Actress in a Leading Role,83rd,no
Nicole,Kidman,Rabbit Hole,2010,Best Actress in a Leading Role,83rd,no
Jennifer,Lawrence,Winter's Bone,2010,Best Actress in a Leading Role,83rd,no
Michelle,Williams,Blue Valentine,2010,Best Actress in a Leading Role,83rd,no
Meryl,Streep,The Iron Lady,2011,Best Actress in a Leading Role,84th,yes
Glenn,Close,Albert Nobbs,2011,Best Actress in a Leading Role,84th,no
Viola,Davis,The Help,2011,Best Actress in a Leading Role,84th,no
Rooney,Mara,The Girl with the Dragon Tattoo,2011,Best Actress in a Leading Role,84th,no
Michelle,Williams,My Week with Marilyn,2011,Best Actress in a Leading Role,84th,no
Jennifer,Lawrence,Silver Linings Playbook,2012,Best Actress in a Leading Role,85th,yes
Jessica,Chastain,Zero Dark Thirty,2012,Best Actress in a Leading Role,85th,no
Emmanuelle,Riva,Amour,2012,Best Actress in a Leading Role,85th,no
Quvenzhané,Wallis,Beasts of the Southern Wild,2012,Best Actress in a Leading Role,85th,no
Naomi,Watts,The Impossible,2012,Best Actress in a Leading Role,85th,no
Cate,Blanchett,Blue Jasmine,2013,Best Actress in a Leading Role,86th,yes
Amy,Adams,American Hustle,2013,Best Actress in a Leading Role,86th,no
Sandra,Bullock,Gravity,2013,Best Actress in a Leading Role,86th,no
Judi,Dench,Philomena,2013,Best Actress in a Leading Role,86th,no
Meryl,Streep,August: Osage County,2013,Best Actress in a Leading Role,86th,no
Julianne,Moore,Still Alice,2014,Best Actress in a Leading Role,87th,yes
Marion,Cotillard,"Two Days, One Night",2014,Best Actress in a Leading Role,87th,no
Felicity,Jones,The Theory of Everything,2014,Best Actress in a Leading Role,87th,no
Rosamund,Pike,Gone Girl,2014,Best Actress in a Leading Role,87th,no
Reese,Witherspoon,Wild,2014,Best Actress in a Leading Role,87th,no
Brie,Larson,Room,2015,Best Actress in a Leading Role,88th,yes
Cate,Blanchett,Carol,2015,Best Actress in a Leading Role,88th,no
Jennifer,Lawrence,Joy,2015,Best Actress in a Leading Role,88th,no
Charlotte,Rampling,45 Years,2015,Best Actress in a Leading Role,88th,no
Saoirse,Ronan,Brooklyn,2015,Best Actress in a Leading Role,88th,no
Emma,Stone,La La Land,2016,Best Actress in a Leading Role,89th,yes
Isabelle,Huppert,Elle,2016,Best Actress in a Leading Role,89th,no
Ruth,Negga,Loving,2016,Best Actress in a Leading Role,89th,no
Natalie,Portman,Jackie,2016,Best Actress in a Leading Role,89th,no
Meryl,Streep,Florence Foster Jenkins,2016,Best Actress in a Leading Role,89th,no
Frances,McDormand,"Three Billboards Outside Ebbing, Missouri",2017,Best Actress in a Leading Role,90th,yes
Sally,Hawkins,The Shape of Water,2017,Best Actress in a Leading Role,90th,no
Margot,Robbie,"I, Tonya",2017,Best Actress in a Leading Role,90th,no
Saoirse,Ronan,Lady Bird,2017,Best Actress in a Leading Role,90th,no
Meryl,Streep,The Post,2017,Best Actress in a Leading Role,90th,no
Olivia,Colman,The Favourite,2018,Best Actress in a Leading Role,91st,yes
Yalitza,Aparicio,Roma,2018,Best Actress in a Leading Role,91st,no
Glenn,Close,The Wife,2018,Best Actress in a Leading Role,91st,no
Lady,Gaga,A Star Is Born,2018,Best Actress in a Leading Role,91st,no
Melissa,McCarthy,Can You Ever Forgive Me?,2018,Best Actress in a Leading Role,91st,no
Renée,Zellweger,Judy,2019,Best Actress in a Leading Role,92nd,yes
Cynthia,Erivo,Harriet,2019,Best Actress in a Leading Role,92nd,no
Scarlett,Johansson,Marriage Story,2019,Best Actress in a Leading Role,92nd,no
Saoirse,Ronan,Little Women,2019,Best Actress in a Leading Role,92nd,no
Charlize,Theron,Bombshell,2019,Best Actress in a Leading Role,92nd,no
Frances,McDormand,Nomadland,2020,Best Actress in a Leading Role,93rd,yes
Viola,Davis,Ma Rainey's Black Bottom,2020,Best Actress in a Leading Role,93rd,no
Andra,Day,The United States vs. Billie Holiday,2020,Best Actress in a Leading Role,93rd,no
Vanessa,Kirby,Pieces of a Woman,2020,Best Actress in a Leading Role,93rd,no
Carey,Mulligan,Promising Young Woman,2020,Best Actress in a Leading Role,93rd,no
Jessica,Chastain,The Eyes of Tammy Faye,2021,Best Actress in a Leading Role,94th,yes
Olivia,Colman,The Lost Daughter,2021,Best Actress in a Leading Role,94th,no
Penélope,Cruz,Parallel Mothers,2021,Best Actress in a Leading Role,94th,no
Nicole,Kidman,Being the Ricardos,2021,Best Actress in a Leading Role,94th,no
Kristen,Stewart,Spencer,2021,Best Actress in a Leading Role,94th,no
Michelle,Yeoh,Everything Everywhere All at Once,2022,Best Actress in a Leading Role,95th,yes
Cate,Blanchett,Tár,2022,Best Actress in a Leading Role,95th,no
Ana,de Armas,Blonde,2022,Best Actress in a Leading Role,95th,no
Andrea,Riseborough,To Leslie,2022,Best Actress in a Leading Role,95th,no
Michelle,Williams,The Fabelmans,2022,Best Actress in a Leading Role,95th,no
Emma,Stone,Poor Things,2023,Best Actress in a Leading Role,96th,yes
Annette,Bening,Nyad,2023,Best Actress in a Leading Role,96th,no
Lily,Gladstone,Killers of the Flower Moon,2023,Best Actress in a Leading Role,96th,no
Sandra,Hüller,Anatomy of a Fall,2023,Best Actress in a Leading Role,96th,no
Carey,Mulligan,Maestro,2023,Best Actress in a Leading Role,96th,no
Mikey,Madison,Anora,2024,Best Actress in a Leading Role,97th,yes
Cynthia,Erivo,Wicked,2024,Best Actress in a Leading Role,97th,no
Karla,Sofía Gascón,Emilia Pérez,2024,Best Actress in a Leading Role,97th,no
Demi,Moore,The Substance,2024,Best Actress in a Leading Role,97th,no
Fernanda,Torres,I'm Still Here,2024,Best Actress in a Leading Role,97th,no
